book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
2190,6150,6150,59082,123,074326195X,9780743261950.0,Alan Paton,1948.0,"Cry, The Beloved Country","Cry, the Beloved Country",eng,3.87,47389,53681,3213,1524,3969,11995,18837,17356,https://images.gr-assets.com/books/1344182368m/6150.jpg,https://images.gr-assets.com/books/1344182368s/6150.jpg
2193,4268,4268,2961919,81,3426615355,9783426615360.0,Nick Hornby,2001.0,How to Be Good,How to Be Good,,3.18,37497,44660,2616,2082,8007,18544,11883,4144,https://images.gr-assets.com/books/1327935893m/4268.jpg,https://images.gr-assets.com/books/1327935893s/4268.jpg
2200,7182899,7182899,7686205,29,545060508,9780545060510.0,Margaret Peterson Haddix,2010.0,,"Into the Gauntlet (The 39 Clues, #10)",eng,3.99,48461,48918,810,2194,3164,9290,12534,21736,https://images.gr-assets.com/books/1357211070m/7182899.jpg,https://images.gr-assets.com/books/1357211070s/7182899.jpg
2202,22188,22188,3061184,86,316910333,9780316910330.0,Cecily von Ziegesar,2002.0,Gossip Girl,"Gossip Girl (Gossip Girl, #1)",eng,3.51,49670,51967,2345,3166,6824,15756,12851,13370,https://images.gr-assets.com/books/1398814332m/22188.jpg,https://images.gr-assets.com/books/1398814332s/22188.jpg
2204,15823461,15823461,21553934,37,1400067685,9781400067690.0,Elizabeth Strout,2013.0,The Burgess Boys,The Burgess Boys,eng,3.54,39445,45050,5320,1323,4552,14797,17197,7181,https://images.gr-assets.com/books/1351213545m/15823461.jpg,https://images.gr-assets.com/books/1351213545s/15823461.jpg
2215,80674,80674,160962,71,142408808,9780142408800.0,Judy Blume,1980.0,Superfudge,"Superfudge (Fudge, #3)",eng,3.98,50917,53118,1195,645,2297,13304,18252,18620,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2216,28815474,28815474,48284103,59,735221081,9780735221090.0,Shari Lapena,2016.0,The Couple Next Door,The Couple Next Door,eng,3.74,63237,81542,8555,1833,6160,23022,30820,19707,https://images.gr-assets.com/books/1471502242m/28815474.jpg,https://images.gr-assets.com/books/1471502242s/28815474.jpg
2221,20758175,20758175,40090621,20,1616149981,9781616149990.0,Allen Eskens,2014.0,The Life We Bury,The Life We Bury,,3.93,35689,47968,5564,503,1971,10660,21902,12932,https://images.gr-assets.com/books/1437077793m/20758175.jpg,https://images.gr-assets.com/books/1437077793s/20758175.jpg
2227,6408862,6408862,6597789,37,1906427135,9781906427140.0,Lucy Christopher,2009.0,Stolen: A Letter to My Captor,Stolen: A Letter to My Captor,eng,3.93,52435,57261,7331,1626,4221,11752,18533,21129,https://images.gr-assets.com/books/1311064295m/6408862.jpg,https://images.gr-assets.com/books/1311064295s/6408862.jpg
2232,17888952,17888952,25035204,51,62294377,9780062294370.0,Mitch Albom,2013.0,The First Phone Call from Heaven,The First Phone Call from Heaven,eng,3.73,38957,43318,4466,1318,3523,12207,14618,11652,https://images.gr-assets.com/books/1380034020m/17888952.jpg,https://images.gr-assets.com/books/1380034020s/17888952.jpg
2234,17884042,17884042,25047176,30,1400065755,9781400065750.0,Anna Quindlen,2014.0,Still Life with Bread Crumbs,Still Life with Bread Crumbs,eng,3.63,35682,41321,4309,1778,3116,12154,16017,8256,https://images.gr-assets.com/books/1403168088m/17884042.jpg,https://images.gr-assets.com/books/1403168088s/17884042.jpg
2240,5517,5517,3154525,56,375508333,9780375508330.0,Lorraine Hansberry,1959.0,A Raisin in the Sun,A Raisin in the Sun,,3.72,44237,50909,2052,1278,4480,14213,18335,12603,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2251,7159515,7159515,7383770,71,312595670,9780312595680.0,Chevy Stevens,2010.0,Still Missing,Still Missing,en-US,3.96,44223,50637,6113,912,2478,10467,20403,16377,https://images.gr-assets.com/books/1260468195m/7159515.jpg,https://images.gr-assets.com/books/1260468195s/7159515.jpg
2257,14940,14940,461400,70,451218590,9780451218600.0,Edward Albee,1962.0,Who's Afraid of Virginia Woolf?,Who's Afraid of Virginia Woolf?,eng,4.09,45045,48063,1096,761,2266,8889,16237,19910,https://images.gr-assets.com/books/1327962277m/14940.jpg,https://images.gr-assets.com/books/1327962277s/14940.jpg
2270,5453,5453,838640,52,385729367,9780385729370.0,Ann Brashares,2007.0,Forever in Blue: The Fourth Summer of the Sisterhood,"Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood, #4)",eng,3.8,56113,60415,1702,937,4036,17477,21599,16366,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2278,19448,19448,2610030,58,64472779,9780064472780.0,Meg Cabot,2002.0,All-American Girl,"All-American Girl (All-American Girl, #1)",eng,3.73,55938,58653,1821,1010,4854,17921,19909,14959,https://images.gr-assets.com/books/1291882422m/19448.jpg,https://images.gr-assets.com/books/1291882422s/19448.jpg
2280,23228,23228,1118789,39,375832998,9780375832990.0,David Levithan,2003.0,Boy Meets Boy,Boy Meets Boy,eng,3.85,48960,50739,3159,1916,3569,12041,15760,17453,https://images.gr-assets.com/books/1356335082m/23228.jpg,https://images.gr-assets.com/books/1356335082s/23228.jpg
2281,17349023,17349023,24034597,27,61941026,9780061941020.0,Wally Lamb,2013.0,We Are Water,We Are Water,eng,3.79,35457,42626,5238,1057,2917,10538,17625,10489,https://images.gr-assets.com/books/1361329815m/17349023.jpg,https://images.gr-assets.com/books/1361329815s/17349023.jpg
2307,25852870,25852870,26428236,32,1400068320,9781400068330.0,Curtis Sittenfeld,2016.0,Eligible,"Eligible: A Modern Retelling of Pride and Prejudice (The Austen Project, #4)",eng,3.63,37189,48112,7714,1687,4181,13563,19683,8998,https://images.gr-assets.com/books/1460477855m/25852870.jpg,https://images.gr-assets.com/books/1460477855s/25852870.jpg
2311,61549,61549,1872003,63,316058432,9780316058440.0,"Richard Atwater, Florence Atwater, Robert Lawson",1938.0,Mr. Popper's Penguins,Mr. Popper's Penguins,eng,3.95,48964,51787,2031,807,2750,12745,17157,18328,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2319,5267365,5267365,5334682,49,1423116380,9781423116390.0,Ally Carter,2009.0,Don't Judge a Girl by Her Cover,"Don't Judge a Girl by Her Cover (Gallagher Girls, #3)",en-US,4.2,55517,58508,2389,618,1784,9930,19190,26986,https://images.gr-assets.com/books/1359827132m/5267365.jpg,https://images.gr-assets.com/books/1359827132s/5267365.jpg
2331,25111004,25111004,40214925,25,1501110349,9781501110340.0,Colleen Hoover,2015.0,November 9,November 9,en-US,4.41,53321,59828,10670,853,1617,5629,15492,36237,https://images.gr-assets.com/books/1447138036m/25111004.jpg,https://images.gr-assets.com/books/1447138036s/25111004.jpg
2338,89763,89763,1510338,34,043912042X,9780439120420.0,Pam Muñoz Ryan,2000.0,Esperanza Rising,Esperanza Rising,eng,3.91,49106,50698,4620,1135,3130,11642,17972,16819,https://images.gr-assets.com/books/1328869043m/89763.jpg,https://images.gr-assets.com/books/1328869043s/89763.jpg
2339,5114,5114,1839410,89,316766941,9780316766940.0,J.D. Salinger,1955.0,"Raise High the Roof Beam, Carpenters / Seymour: An Introduction","Raise High the Roof Beam, Carpenters & Seymour: An Introduction",eng,4.11,36751,40410,1373,360,1483,7692,14592,16283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2343,108077,108077,4593761,52,044022800X,9780440228000.0,Christopher Paul Curtis,1995.0,The Watsons Go to Birmingham - 1963,The Watsons Go to Birmingham - 1963,eng,3.95,44830,46431,3568,1023,2962,10043,15859,16544,https://images.gr-assets.com/books/1320496341m/108077.jpg,https://images.gr-assets.com/books/1320496341s/108077.jpg
2362,85431,85431,857093,34,306814250,9780306814260.0,H.G. Bissinger,1988.0,"Friday Night Lights: A Town, a Team, and a Dream","Friday Night Lights: A Town, a Team, and a Dream",,4.11,35799,39185,1835,808,1603,6623,13558,16593,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2364,12900174,12900174,17572318,42,,,Abbi Glines,2011.0,"The Vincent Brothers (The Vincent Boys, #1)","The Vincent Boys (The Vincent Boys, #1)",eng,3.98,62029,66263,3653,1720,3787,13230,22607,24919,https://images.gr-assets.com/books/1327184585m/12900174.jpg,https://images.gr-assets.com/books/1327184585s/12900174.jpg
2367,11206,11206,1408023,58,452274427,9780452274430.0,Julia Alvarez,1994.0,In the Time of the Butterflies,In the Time of the Butterflies,eng,4.13,39917,43803,3168,412,1369,7363,17645,17014,https://images.gr-assets.com/books/1411410276m/11206.jpg,https://images.gr-assets.com/books/1411410276s/11206.jpg
2378,712313,712313,698575,50,316018589,9780316018590.0,Elin Hilderbrand,2007.0,Barefoot,Barefoot,en-US,3.77,39531,42369,2599,545,2542,12874,16693,9715,https://images.gr-assets.com/books/1344271499m/712313.jpg,https://images.gr-assets.com/books/1344271499s/712313.jpg
2387,71776,71776,1222486,51,1589190629,9781589190630.0,Jan Karon,1994.0,At Home in Mitford (Mitford Years #1),"At Home in Mitford (Mitford Years, #1)",eng,4.11,44509,47156,2777,1116,2204,8210,14575,21051,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2389,542414,542414,1779383,58,142405787,9780142405790.0,Anthony Horowitz,2004.0,Scorpia,"Scorpia (Alex Rider, #5)",eng,4.16,44197,45902,1147,357,1586,8377,15847,19735,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2391,3552023,3552023,3594131,39,545060427,9780545060420.0,Gordon Korman,2008.0,"One False Note (The 39 Clues, Book 2)","One False Note (The 39 Clues, #2)",eng,3.88,41970,44210,1511,1286,2890,11020,13620,15394,https://images.gr-assets.com/books/1357211034m/3552023.jpg,https://images.gr-assets.com/books/1357211034s/3552023.jpg
2396,15818362,15818362,14106097,70,62197266,9780062197270.0,Elizabeth Haynes,2011.0,Into the Darkest Corner,Into the Darkest Corner,eng,4.1,20725,44965,4782,696,1644,7376,18194,17055,https://images.gr-assets.com/books/1355923186m/15818362.jpg,https://images.gr-assets.com/books/1355923186s/15818362.jpg
2402,1537534,1537534,1205579,50,60887397,9780060887390.0,Sara Shepard,2008.0,Unbelievable,"Unbelievable (Pretty Little Liars, #4)",en-US,4.06,46722,50026,1856,594,2354,10544,16409,20125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2408,73968,73968,816372,114,380017601,9780380017610.0,Erich Segal,1970.0,Love Story,"Love Story (Love Story, #1)",,3.6,41177,44679,2237,1796,5239,12807,13839,10998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2409,858513,858513,2394502,25,688147321,9780688147330.0,Kevin Henkes,1991.0,Chrysanthemum,Chrysanthemum,en-US,4.31,43520,43898,1365,499,1344,6227,11635,24193,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2427,6697305,6697305,6892987,28,545060494,9780545060490.0,Linda Sue Park,2010.0,Storm Warning,"Storm Warning (The 39 Clues, #9)",eng,3.98,39115,40422,582,1473,2267,8525,11445,16712,https://images.gr-assets.com/books/1357211087m/6697305.jpg,https://images.gr-assets.com/books/1357211087s/6697305.jpg
2428,6950688,6950688,7185126,41,1423128206,9781423128200.0,Ally Carter,2010.0,Only the Good Spy Young,"Only the Good Spy Young (Gallagher Girls, #4)",en-US,4.29,51772,54139,2246,551,1448,7546,17067,27527,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2433,10912,10912,3349571,54,425185508,9780425185510.0,Jodi Picoult,1995.0,Picture Perfect,Picture Perfect,en-GB,3.52,41631,44719,2490,1226,4901,15975,14519,8098,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2435,9888775,9888775,14780777,15,1402262272,9781402262270.0,Miranda Kenneally,2011.0,Catching Jordan,Catching Jordan,eng,3.85,50383,51787,3234,1832,3906,12187,15880,17982,https://images.gr-assets.com/books/1327875803m/9888775.jpg,https://images.gr-assets.com/books/1327875803s/9888775.jpg
2437,15784909,15784909,21502991,22,,,Colleen Hoover,2013.0,This Girl,"This Girl (Slammed, #3)",eng,4.18,58808,61186,5787,913,2706,9851,18712,29004,https://images.gr-assets.com/books/1364326075m/15784909.jpg,https://images.gr-assets.com/books/1364326075s/15784909.jpg
2449,6834410,6834410,7045390,59,385343663,9780385343660.0,Tom Rachman,2010.0,The Imperfectionists,The Imperfectionists,eng,3.54,36571,41966,5536,1199,4308,13687,16368,6404,https://images.gr-assets.com/books/1327935648m/6834410.jpg,https://images.gr-assets.com/books/1327935648s/6834410.jpg
2450,16151178,16151178,21547521,31,,,Katja Millay,2012.0,The Sea of Tranquility,The Sea of Tranquility,eng,4.34,52982,65924,8606,1238,2097,7130,17726,37733,https://images.gr-assets.com/books/1465919812m/16151178.jpg,https://images.gr-assets.com/books/1465919812s/16151178.jpg
2454,1314332,1314332,3128767,90,385613466,9780385613460.0,Jenny Downham,2007.0,Before I Die,Before I Die,eng,3.84,38551,46571,3910,1164,3574,11493,15471,14869,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2456,104378,104378,100634,42,142401765,9780142401770.0,Sarah Dessen,1999.0,Keeping the Moon,Keeping the Moon,en-US,3.86,51537,53992,2454,844,3603,14783,17841,16921,https://images.gr-assets.com/books/1359205648m/104378.jpg,https://images.gr-assets.com/books/1359205648s/104378.jpg
2462,88815,88815,725380,86,151013047,9780151013040.0,Mohsin Hamid,2007.0,The Reluctant Fundamentalist,The Reluctant Fundamentalist,eng,3.67,33879,40953,4713,768,3367,12197,16905,7716,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2475,41667,41667,2682098,54,142401110,9780142401120.0,Jean Craighead George,1959.0,My Side of the Mountain ,"My Side of the Mountain (Mountain, #1)",eng,4.03,47002,50618,2441,904,2181,10419,18138,18976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2477,5861926,5861926,6034082,32,545135702,9780545135700.0,Peter Lerangis,2009.0,The Sword Thief,"The Sword Thief (The 39 Clues, #3)",eng,3.87,41021,42573,1112,1584,2869,10292,12408,15420,https://images.gr-assets.com/books/1357211037m/5861926.jpg,https://images.gr-assets.com/books/1357211037s/5861926.jpg
2495,222458,222458,1139031,22,439443822,9780439443820.0,Cynthia Lord,2006.0,Rules,Rules,,3.96,42950,44489,4000,723,2549,9936,15896,15385,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2496,8584686,8584686,13438215,37,307263991,9780307264000.0,Karen Russell,2011.0,Swamplandia!,Swamplandia!,eng,3.21,38955,43331,7023,3098,7852,14358,12750,5273,https://images.gr-assets.com/books/1320536498m/8584686.jpg,https://images.gr-assets.com/books/1320536498s/8584686.jpg
2508,11346,11346,3207953,72,452283868,9780452283860.0,Toni Morrison,1973.0,Sula,Sula,en-US,3.86,37196,42187,2324,756,2441,10601,16513,11876,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2523,231821,231821,1757548,74,440226708,9780440226700.0,Sheila Burnford,1960.0,The Incredible Journey,The Incredible Journey,eng,4.16,42094,43213,712,417,1281,8145,14522,18848,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2531,6255144,6255144,6438210,33,545060451,9780545060460.0,Patrick Carman,2009.0,The Black Circle,"The Black Circle (The 39 Clues, #5)",en-US,4.0,42084,42610,705,1025,2229,9613,12392,17351,https://images.gr-assets.com/books/1357211043m/6255144.jpg,https://images.gr-assets.com/books/1357211043s/6255144.jpg
2534,71332,71332,69081,57,679766758,9780679766760.0,Sapphire,1996.0,Push,Push,eng,3.82,36207,41582,5572,1140,2859,10225,15640,11718,https://images.gr-assets.com/books/1414633395m/71332.jpg,https://images.gr-assets.com/books/1414633395s/71332.jpg
2538,15803059,15803059,21587729,18,1451645821,9781451645830.0,William Kent Krueger,2013.0,Ordinary Grace,Ordinary Grace,eng,4.14,34720,42584,6121,377,1096,6442,18751,15918,https://images.gr-assets.com/books/1358264094m/15803059.jpg,https://images.gr-assets.com/books/1358264094s/15803059.jpg
2540,118944,118944,114515,20,1596431520,9781596431520.0,Gene Luen Yang,2006.0,American Born Chinese,American Born Chinese,eng,3.88,47824,49910,5799,1166,3049,11590,19020,15085,https://images.gr-assets.com/books/1317066615m/118944.jpg,https://images.gr-assets.com/books/1317066615s/118944.jpg
2542,15990969,15990969,21747190,34,991686004,9780991686000.0,K.A. Tucker,2012.0,Ten Tiny Breaths,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",eng,4.16,54718,59991,5039,1110,2386,9118,20669,26708,https://images.gr-assets.com/books/1368808763m/15990969.jpg,https://images.gr-assets.com/books/1368808763s/15990969.jpg
2551,19286669,19286669,27334868,23,1250010713,9781250010710.0,Diane Chamberlain,2014.0,The Silent Sister,"The Silent Sister (Riley MacPherson, #1)",eng,3.93,31741,41004,4201,439,1683,9336,18384,11162,https://images.gr-assets.com/books/1406526579m/19286669.jpg,https://images.gr-assets.com/books/1406526579s/19286669.jpg
2561,51019,51019,1019987,97,385491026,9780385491020.0,Margaret Atwood,1988.0,Cat's Eye,Cat's Eye,eng,3.92,42317,45091,2468,626,2206,10727,18149,13383,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
